情感倾向,评论内容
2,用脚弹的德彪西《月光》，键位全部降了半音，声音却是对的，完全属于瞎JB乱弹，用AI生成的画面都比你强。越来越反感华裔题材电影了，老公娘娘腔、老妈control freak、女儿同性恋，只会拍些融入不了文化和社会loser。美籍华裔没有正常人吗？不能拍拍黄仁勋？苏姿丰？林书豪？潘玮柏？王力宏（划掉）？
2,"前半个小时一脸懵还抱有期待，后面完全懂了彻底失望。
包括石头那里体现出的一些哲学的观念很好，鄙视人类的想法也同意，但是影像化得太糟糕。

So fucking boring"
2,表达的东西太多。家庭亲情母女生活……然后就变成低成本乱七八糟科幻片…看的是真累。
2,吹了这么久的电影就这？太乱了，乱得甚至叙事节奏都怪怪的，多重宇宙设定也只是个噱头，更多还是为了展示功夫，然而功夫也不出彩，或许只有女儿的造型还算一个亮点吧
2,创意是有，但故事讲的支离破碎，以至于电影都一半了，还不知道在讲什么。
2,闹剧
2,倒是很A24，动作戏比诺兰的还难看，可主角又是身怀绝技的设定啊。如果按照类型片去解释的话，很多剧情又不符合逻辑，偏偏你就要用前面的一个多小时去天花乱坠，用犹如苹果发布新产品地作铺垫，影片的之后在知道主题升华之后感觉稍微好点也稍微能理解用意。哈哈哈为什么老外的片子都喜欢用“爱”去解释一切？这又让人觉得很俗套欸。 / 2022.5.23 家
2,充分的用刻板印象来恶心亚裔
2,"太混乱了 中西方差异真大 欧美那边好评如潮这边。。。
我很讨厌母女间基杂的所有问题 最后都用爱 这个借口解决了 
就像婚姻中的夫妻一样 爱不能解决所有问题 也不能打着爱的旗号 伤害过后一句你知道我是爱你的就全部原谅 之后再犯 结婚可以离婚 但亲情没办法绝对掐断 
不是所有的母女 亲情关系都需要和好 虽然不能像离婚那样彻底切割 但是 绝对可以保持距离 让二次再次伤害减少发生

可以不限于母女 可扩张到任何之间 爱 绝对不可能解决所有问题 每一部用爱解决问题的电影 在我这都是烂片"
2,高能量化解负能量，意识拥有时空共鸣，这两点概念很好，但还是局限在很浅白的美式价值观认知里，完全辜负了那么好的概念，又俗又尬又混乱的拼接剪辑看得很累，而且各方面真的是毫无美感。
2,一部令我的眼睛、耳朵和大脑都感觉受到过度刺激的电影。主流社会道德的鸡汤，似乎不被包装成这样一部充满声光电刺激的作品，就没法再灌入当今观众的缺乏长期注意力的头脑和几乎已在各种强刺激中麻木掉的视觉与听觉。与overwhelming至极的视听符号相对应的，则是极其贫乏且俗套的叙事能力，况且影片所采用的隐喻符号，常常都是恶俗并“审丑”式的。想知道用一个面包圈能如何讲好人生道理？建议编导可以看看Dr. Mark Epstein在《Trauma of Everyday Life》一书中是如何做到的。跟我一起去影院的女儿看得很开心很感动，但我真的很悲观也很感慨，因为这部电影和其他好莱坞大片一起代表着他们Gen-Z一代美国年轻人所面对的贫瘠而单向度的视觉文化。
2,乱吵糟
2,"这个电影受到了如此普遍的赞誉让我切实的感觉到了自己可能真是一个奇葩。
从演员到剧情到对白到口音到服装到老生常谈的和解和包容到所谓天马行空的宇宙超能力，没有一点是我欣赏的来的。"
2,这个电影是怎么觉得好看的 我真的要睡着了
2,你自己扪心自问一下 就你家那点儿破事儿 值得今晚折腾内地4.3万人民俩小时吗 
2,？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？
2,一部恶趣味的爽片，装了一个家庭和解的内核。它最好的地方，是找了杨紫琼，把视角对准为被我们忽视的、过于脸谱化的华裔中年女性。
2,220523  2.5/5  花裡胡哨看得我費老勁
2,简直煎熬，滑稽功夫、丑...
2,在美国的第一部影院电影，中途睡过去若干次
2,垃圾片。莫名其妙。菜市场国粤英语大杂烩。精神病风水大师出品，不说人话。
2,总感觉有丑化中国外在形象的质感
2,可别跟说这个是中国人
2,继新蝙蝠侠后，再次为无法与豆瓣共情而悲伤
2,Hmmm就这？太吵太乱了，也就石头那一幕还行
2,meh
2,充满了说教
2,什么低配版sense 8……
2,2.8 外表花哨（花哨到过分），故事实际很平。影片中的家庭其实不太东雅的，爹完全不爹对老婆又贴心，这在我们东雅不可能。
2,就这???拖沓得很，情节推进、情感转变张口就来，台本写得也很差，什么狗屁不通的句子；除了变石头的部分 其他根本索然无味 整体都算不上天马行空  亚裔 Les反而一再强调（整体上我是不认同“唯一至尊”这种概念的，人太过渺小不值一提，还创造黑洞？开始想到了Dean和Sammy，为了拯救唯一不惜搭上更多，这种偏执不正派邪恶魄力令人着迷
2,我不懂，这戏怎么调动起全世界影迷大咖的嗨点的？所有的花活一惊一乍都给我的情感体验设置了阻碍，虽然这么说感觉我才是导演鄙视的那种遵照规则的人……但是……这戏内核是讲情感的吧？抛开一切形式，事在哪？也不能光靠几句形而上的人生哲学感悟就把大家的情绪调动起来吧？她到底是怎么跟自我和解又跟家庭和解的？给了起点给了终点，过程几乎是空白的啊？不体验怎么感悟呢？大家到底在看什么呢？变成石头滚下悬崖是很浪漫的事吗？
2,没有感动，没有反转，动机介绍不明，没获得认可就变成大魔王？为啥会有人用自己孩子做实验？可以说是一塌糊涂。
2,全知全能不是这么诠释的。故弄玄虚。太sb了，瞬息全宇宙这个五个字不是给你这么糟蹋的。应该改名叫杨紫琼变形记。
2,剧本太粗糙，大量的漏洞和虚假，用演员来遮情节，甚至存在数次过火且不合时宜的幽默过度，氛围是暂时的调节了，但却将整部电影的情绪推向了纠结分裂的状态。武戏碍于故事背景的厚衣，在观赏性与动作设计上的确存在难度，韩国武指的表现也只能说是差强人意，过快过轻，不够沉重，大概只有开场和沙溢西部片式的对决感觉是最对的。种种细节弊端因张艺谋的种种特写而暴露，并非他拿手的不适合类型，而是缺乏进一步的思考，以至于让本来可以规避的问题因快节奏的悬疑与动作需要而被忽视。其实参照系应该是梅尔维尔的《影子部队》，包括那栋安全屋所代表的某种衰悲与隐秘，人物的阴冷雕塑感，于和伟的表演也有往那个方向倾斜的意思，虽天然受限只能点到为止，但“周乙”这个角色身上背负的复杂和多元，成为电影最好的创造，一路拼杀谋划，却仍不知归宿在何处。
2,电视剧水准 毫无诚意之作
2,简直是侮辱人智商。一星都不想给。
2,就一帮演员，玩起红色题材剧本杀，置起码的逻辑于不顾。如果可以选择，真愿意看他们去为一点儿女私情搏命，而不是在演胜负已定的戏中戏。有些桥段，非常之《兰心大剧院》——也特别遗憾娄烨电影遭遇那样的结局。
2,剧本已经是蜻蜓点水云里雾里落点无内容了，糟糕的分镜和空间呈现却也这么让人难受根本不知道该怪艺谋还是小丁丁，糟糕的剪辑执行更让它整个烂掉，这开头10分钟能看吗？那大航拍落地还一蹭也太丑了吧B站UP主级别。至于空间，连正反打的光都是不接的，一秒钟以来就都有这个问题，毫无剪辑逻辑、空间意识。
2,中间还是挺有谍战紧张感的，开头第一人称眩晕视角放三次是要咋地？结尾也过于追求HE了，一个潜伏要员，就这么明目张胆去帮忙做任务，接孩子，杀叛徒？这河狸吗？你可是高级特务啊喂！其他人物也不太经得起推敲，这么重要的任务派两对情侣来？理由是这样你们就不会出卖对方了？张译有两次死的机会一次都没抓住，尤其第二次都做好觉悟了，还是被逮了回去逼供出了情报，这就强行推进剧情呗？楚良也是妥妥的工具人，一路跟个憨批一样，受过那么久的训练完全沉不住气看见女朋友被叫走当场自曝身份，唯一的作用是最后通过一系列巧合帮周乙洗白。特务处内部业务看起来也是漏洞百出，抓卧底这条推理线实在太弱了，简直是小学生作文水平，看周乙跟处长狡辩我脚趾快要抠出三室一厅了。看的时候还是不错的，就不能细想，一想就觉得尿点实在太多了……
2,编剧给朱亚文安排的这个角色是在干什么？！跑东北来谈恋爱吗？前半段差点儿没把对象送走，后半段直接把自己送走。编剧给张译安排的角色又在干什么？！伪装得混过敌人的眼睛然后莫名其妙被车撞。
2,"片长承载不了密集的内容体量，很多条线都在忽而休止，不留一点缓冲。人物设计不是太满就是太空，一个片子同时塑造近十个主要人物，居然没有一个能让你留下立体丰满的印象，每个人都是一张写着聪明或者愚蠢、正派或是反派的纸。
多说一句题外话，张译，你被活着抓走到底图什么？"
2,几乎所有的冲突和高潮都是片段性的，这根本就是一个压缩后的电视剧剧本。张艺谋到底干了啥，拍雪吗？
2,简而言之，除了全片大雪纷飞的哈尔滨气氛对了，其他什么什么都不对。我个人很烦用一惊一乍铺得满满当当的音轨来强行制造紧张气氛的，坐在IMAX厅里听着没完没了的哐哐哐我真的很想打人。这追车戏把我看傻了，多久没在商业电影里看到这么稀碎的追车戏了。到结尾我满脸惊诧就写着两个字：就这？年轻演员演技青涩可以理解，但连着三部戏我是完全看不出刘浩存这个孩子有什么未来可期，既没有技巧性也没有灵性。
2,作为谍战片，也太糟糕了。作为献礼片，也太粗糙了。故事的前提、逻辑、剪辑、细节无一处经得起推敲。
